id,name,bus,pa,pb,pc,qa,qb,qc,sa_max,sb_max,sc_max,phases,qa_max,qb_max,qc_max,qa_min,qb_min,qc_min
1891,l2897770,l2897770,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1892,l2935550,l2935550,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1894,l2822862,l2822862,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1895,l3066806,l3066806,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1896,l2710509,l2710509,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1898,l2897766,l2897766,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1899,l3085394,l3085394,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1900,l2916605,l2916605,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1901,l2822865,l2822865,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1902,l2916606,l2916606,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1903,l2822864,l2822864,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1904,l3045895,l3045895,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1906,l2935552,l2935552,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1907,l3160878,l3160878,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1908,l2917336,l2917336,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1909,l2875754,l2875754,0.0,0.0,0.008136,0.0,0.0,0.0,0.0,0.0,0.008136,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1911,l2898526,l2898526,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1912,l2879773,l2879773,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1915,l3011298,l3011298,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1917,l2936279,l2936279,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1918,l3179678,l3179678,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1919,l2804249,l2804249,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1921,l2688693,l2688693,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1922,l2688692,l2688692,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1925,l3029498,l3029498,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1928,l3047289,l3047289,0.007096,0.00778,0.008136,0.0,0.0,0.0,0.007096,0.00778,0.008136,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1929,l3215385,l3215385,0.00532,0.00778,0.006104,0.0,0.0,0.0,0.00532,0.00778,0.006104,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
1930,l3141400,l3141400,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1934,l2673316,l2673316,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1936,l2841628,l2841628,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1937,l3160107,l3160107,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1938,l3104125,l3104125,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1940,l3029502,l3029502,0.007096,0.0,0.0,0.0,0.0,0.0,0.007096,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1952,l3048196,l3048196,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1967,l3195318,l3195318,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1969,l3142078,l3142078,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1970,l2879752,l2879752,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1972,l2785516,l2785516,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1975,l2729405,l2729405,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1977,l2786273,l2786273,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1979,l3179699,l3179699,0.0,0.005836,0.0,0.0,0.0,0.0,0.0,0.005836,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1980,l2805036,l2805036,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1981,l2673305,l2673305,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1982,l2691946,l2691946,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1984,l2973158,l2973158,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1985,l3048208,l3048208,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1988,l2691951,l2691951,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1991,l2879076,l2879076,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1994,l3029503,l3029503,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1996,l3104126,l3104126,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
1997,l2879073,l2879073,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2000,l3010567,l3010567,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2003,l2841626,l2841626,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2004,l3235266,l3235266,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2008,l2954351,l2954351,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2009,l2860486,l2860486,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2010,l3141399,l3141399,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2012,l3085400,l3085400,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2018,l2897776,l2897776,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2019,l3254215,l3254215,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2020,l3122819,l3122819,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2022,l2748133,l2748133,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2023,l3085399,l3085399,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2024,l2954350,l2954350,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2026,l2841625,l2841625,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2027,l3010566,l3010566,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2028,l3178977,l3178977,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2029,l3160105,l3160105,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2030,l3235251,l3235251,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2031,l2691945,l2691945,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2032,l2785524,l2785524,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2034,l3010565,l3010565,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2035,l2897775,l2897775,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2036,l2691950,l2691950,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2037,l2916609,l2916609,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2040,l2727795,l2727795,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2041,l2972704,l2972704,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2042,l3263051,l3263051,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2044,l2785525,l2785525,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2048,l3216347,l3216347,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2049,l2785523,l2785523,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2050,l3141388,l3141388,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2051,l3626914,l3626914,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2057,l3066801,l3066801,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2058,l2879055,l2879055,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2059,l2973144,l2973144,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2060,l2724120,l2724120,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2063,l2785518,l2785518,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2064,l2766717,l2766717,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2065,l2673309,l2673309,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2066,l2841629,l2841629,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2067,l2841630,l2841630,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2068,l2954352,l2954352,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2077,l3010556,l3010556,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2078,l2766718,l2766718,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2079,l3048206,l3048206,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2081,l2710510,l2710510,0.0,0.0,0.001628,0.0,0.0,0.0,0.0,0.0,0.001628,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2082,l3197628,l3197628,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2085,l3104120,l3104120,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2086,l2804251,l2804251,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2087,l3197630,l3197630,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2088,l3235256,l3235256,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2092,l2710520,l2710520,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2096,l3085396,l3085396,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2097,l3122813,l3122813,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2099,l2710521,l2710521,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2101,l3254218,l3254218,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2102,l2860490,l2860490,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2103,l3104134,l3104134,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2106,l2991922,l2991922,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2110,l3122826,l3122826,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2112,l2729411,l2729411,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2113,l2897781,l2897781,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2114,l3197644,l3197644,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2115,l2860491,l2860491,0.00142,0.005836,0.0,0.0,0.0,0.0,0.00142,0.005836,0.0,ab,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
2120,l2897780,l2897780,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2121,l3235255,l3235255,0.0,0.00078,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2123,l3216370,l3216370,0.00142,0.001556,0.001628,0.0,0.0,0.0,0.00142,0.001556,0.001628,abc,"(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)","(None, None, None)"
2128,l2748158,l2748158,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2130,l3104133,l3104133,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2132,l3010569,l3010569,0.00532,0.0,0.0,0.0,0.0,0.0,0.00532,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2134,l2710519,l2710519,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2136,l3029499,l3029499,0.00142,0.0,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2137,l2897772,l2897772,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2139,l3066819,l3066819,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2140,l2954354,l2954354,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2141,l2673321,l2673321,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2146,l2673346,l2673346,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2147,l3254238,l3254238,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2149,l3027116,l3027116,0.002128,0.0,0.0,0.0,0.0,0.0,0.002128,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2152,l3104157,l3104157,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2154,l2763153,l2763153,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2157,l2766750,l2766750,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.006104,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2158,l2691954,l2691954,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2159,l3122849,l3122849,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2161,l3178997,l3178997,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2163,l2897779,l2897779,0.0,0.0,0.004068,0.0,0.0,0.0,0.0,0.0,0.004068,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2164,l2804261,l2804261,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2165,l3178980,l3178980,0.0,0.0,0.00244,0.0,0.0,0.0,0.0,0.0,0.00244,c,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2168,l3235275,l3235275,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2171,l2729412,l2729412,0.003548,0.0,0.0,0.0,0.0,0.0,0.003548,0.0,0.0,a,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2173,l2973162,l2973162,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2177,l2766726,l2766726,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2183,l3197643,l3197643,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2185,l2766727,l2766727,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2186,l3029507,l3029507,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2187,l2841636,l2841636,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2191,l3104130,l3104130,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2192,l2763072,l2763072,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2195,l2973163,l2973163,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2197,l2804260,l2804260,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2198,l2860488,l2860488,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2200,l2991918,l2991918,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2201,l2897764,l2897764,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2202,l2991902,l2991902,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2204,l2710537,l2710537,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2208,l3104115,l3104115,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2210,l2804247,l2804247,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2211,l3029495,l3029495,0.0,0.002336,0.0,0.0,0.0,0.0,0.0,0.002336,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2214,l2801895,l2801895,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2215,l2954339,l2954339,0.0,0.003892,0.0,0.0,0.0,0.0,0.0,0.003892,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
2216,l3048200,l3048200,0.0,0.001556,0.0,0.0,0.0,0.0,0.0,0.001556,0.0,b,"(None,)","(None,)","(None,)","(None,)","(None,)","(None,)"
